"","uid","context","timestamp","currentMoney","appId","mess","money","onWhat","LS_duration","learningSupportType"
"970","A0112","Sunny Day","2022-11-30 09:20:58",NA,NA,"LS Watched",NA,"physAnim_lever",14.8299999237061,"physAnim_lever"
"971","C0167","Spider Web","2022-11-30 09:21:18",NA,NA,"LS Watched",NA,"",0,""
"972","A3193","Big Watermill","2022-11-30 09:21:25",NA,NA,"LS Watched",NA,"",0,""
"973","A0112","Sunny Day","2022-11-30 09:21:30",NA,NA,"LS Watched",NA,"physAnim_lever",32.1150000095367,"physAnim_lever"
"974","A0527","Uphill Battle","2022-11-30 09:21:33",NA,NA,"LS Watched",NA,"physAnim_pendulum",34.2660000324249,"physAnim_pendulum"
"975","F2068","Cloudy Day","2022-11-30 09:21:43",NA,NA,"LS Watched",NA,"hint",3.16700005531311,"hint"
"976","C3586","Wavy","2022-11-30 09:22:01",NA,NA,"LS Watched",NA,"physAnim_lever",32.5490000247955,"physAnim_lever"
"977","A3799","Cloudy Day","2022-11-30 09:22:05",NA,NA,"LS Watched",NA,"",0,""
"978","C3092","Chocolate Factory","2022-11-30 09:22:16",NA,NA,"LS Watched",NA,"physAnim_ramp",11.135999917984,"physAnim_ramp"
"979","D3643","Roller coaster","2022-11-30 09:22:22",NA,NA,"LS Watched",NA,"",0,""
"980","F0134","Little Mermaid","2022-11-30 09:22:35",NA,NA,"LS Watched",NA,"hint",1.76699995994568,"hint"
"981","E3610","Around the Tree","2022-11-30 09:22:43",NA,NA,"LS Watched",NA,"game_tools",16.0720000267029,"game_tools"
"982","E3610","Around the Tree","2022-11-30 09:22:43",NA,NA,"LS Watched",NA,"",16.072,""
"983","C3092","Chocolate Factory","2022-11-30 09:23:12",NA,NA,"LS Watched",NA,"physAnim_ramp",56.0369999408722,"physAnim_ramp"
"984","F0101","Little Mermaid","2022-11-30 09:23:13",NA,NA,"LS Watched",NA,"hint",2.52099990844727,"hint"
"985","E3632","Diving Board World","2022-11-30 09:23:20",NA,NA,"LS Watched",NA,"game_tools",30.0699999332428,"game_tools"
"986","E3632","Diving Board World","2022-11-30 09:23:20",NA,NA,"LS Watched",NA,"",30.07,""
"987","F0101","Little Mermaid","2022-11-30 09:23:24",NA,NA,"LS Watched",NA,"game_tools",0.812000036239624,"game_tools"
"988","F0101","Little Mermaid","2022-11-30 09:23:24",NA,NA,"LS Watched",NA,"",0.812,""
"989","C3395","On the Upswing","2022-11-30 09:23:40",NA,NA,"LS Watched",NA,"physAnim_pendulum",19.2269999980927,"physAnim_pendulum"
"990","F0101","Little Mermaid","2022-11-30 09:23:42",NA,NA,"LS Watched",NA,"game_tools",13.2699999809265,"game_tools"
"991","F0101","Little Mermaid","2022-11-30 09:23:42",NA,NA,"LS Watched",NA,"",13.27,""
"992","A2057","Wavy","2022-11-30 09:23:54",NA,NA,"LS Watched",NA,"",0,""
"993","A0527","Big Watermill","2022-11-30 09:23:59",NA,NA,"LS Watched",NA,"physAnim_ramp",14.4839999675751,"physAnim_ramp"
"994","F0101","Little Mermaid","2022-11-30 09:24:03",NA,NA,"LS Watched",NA,"game_tools",5.88199996948242,"game_tools"
"995","F0101","Little Mermaid","2022-11-30 09:24:03",NA,NA,"LS Watched",NA,"",5.882,""
"996","D1371","Need Fulcrum","2022-11-30 09:24:50",NA,NA,"LS Watched",NA,"physAnim_lever",18.1840000152588,"physAnim_lever"
"997","E0505","Shark","2022-11-30 09:25:22",NA,NA,"LS Watched",NA,"hint",2.38599991798401,"hint"
"998","A3193","Big Watermill","2022-11-30 09:25:39",NA,NA,"LS Watched",NA,"physAnim_ramp",23.2479999065399,"physAnim_ramp"
"999","C0178","Sunny Day","2022-11-30 09:25:51",NA,NA,"LS Watched",NA,"",0,""
"1000","F2068","Cloudy Day","2022-11-30 09:26:04",NA,NA,"LS Watched",NA,"hint",3.18199992179871,"hint"
"1001","A0561","Sunny Day","2022-11-30 09:26:05",NA,NA,"LS Watched",NA,"",0,""
"1002","A3193","Big Watermill","2022-11-30 09:26:08",NA,NA,"LS Watched",NA,"game_tools",8.52600002288818,"game_tools"
"1003","A3193","Big Watermill","2022-11-30 09:26:08",NA,NA,"LS Watched",NA,"physAnim_ramp",8.526,"physAnim_ramp"
"1004","F3722","Diving Board","2022-11-30 09:26:11",NA,NA,"LS Watched",NA,"hint",2.08899998664856,"hint"
"1005","D1371","Need Fulcrum","2022-11-30 09:26:11",NA,NA,"LS Watched",NA,"physAnim_lever",81.4460000991821,"physAnim_lever"
"1006","C0167","Uphill Battle","2022-11-30 09:26:13",NA,NA,"LS Watched",NA,"game_tools",23.6519999504089,"game_tools"
"1007","C0167","Uphill Battle","2022-11-30 09:26:13",NA,NA,"LS Watched",NA,"",23.652,""
"1008","C2080","Sunny Day","2022-11-30 09:26:25",NA,NA,"LS Watched",NA,"game_tools",60.4949998855591,"game_tools"
"1009","C2080","Sunny Day","2022-11-30 09:26:25",NA,NA,"LS Watched",NA,"",60.492,""
"1010","C3586","Cloudy Day","2022-11-30 09:26:26",NA,NA,"LS Watched",NA,"physAnim_pendulum",1.91000008583069,"physAnim_pendulum"
"1011","D2002","Springboard","2022-11-30 09:26:31",NA,NA,"LS Watched",NA,"game_tools",9.29999995231628,"game_tools"
"1012","D2002","Springboard","2022-11-30 09:26:31",NA,NA,"LS Watched",NA,"",9.3,""
"1013","F2068","Cloudy Day","2022-11-30 09:26:41",NA,NA,"LS Watched",NA,"game_tools",4.72000002861023,"game_tools"
"1014","F2068","Cloudy Day","2022-11-30 09:26:41",NA,NA,"LS Watched",NA,"",4.72,""
"1015","F0134","Ultimate Pinball","2022-11-30 09:27:28",NA,NA,"LS Watched",NA,"hint",2.50699996948242,"hint"
"1016","C3586","Cloudy Day","2022-11-30 09:27:31",NA,NA,"LS Watched",NA,"physAnim_pendulum",12.6659998893738,"physAnim_pendulum"
"1017","C3092","Wavy","2022-11-30 09:27:41",NA,NA,"LS Watched",NA,"physAnim_lever",16.6189999580383,"physAnim_lever"
"1018","C3834","Big Watermill","2022-11-30 09:28:09",NA,NA,"LS Watched",NA,"",0,""
"1019","A3799","Cloudy Day","2022-11-30 09:28:21",NA,NA,"LS Watched",NA,"physAnim_pendulum",4.3989999294281,"physAnim_pendulum"
"1020","F0123","Little Mermaid","2022-11-30 09:28:55",NA,NA,"LS Watched",NA,"hint",5.09899997711182,"hint"
"1021","A0112","Wavy","2022-11-30 09:29:28",NA,NA,"LS Watched",NA,"physAnim_lever",7.64499998092651,"physAnim_lever"
"1022","F0101","Yippie!","2022-11-30 09:29:45",NA,NA,"LS Watched",NA,"hint",1.3970000743866,"hint"
"1023","C3597","Uphill Battle","2022-11-30 09:30:01",NA,NA,"LS Watched",NA,"physAnim_pendulum",13.039999961853,"physAnim_pendulum"
"1024","C0167","Diving Board","2022-11-30 09:30:04",NA,NA,"LS Watched",NA,"",0,""
"1025","E3610","Shark","2022-11-30 09:30:22",NA,NA,"LS Watched",NA,"game_tools",3.08400011062622,"game_tools"
"1026","E3610","Shark","2022-11-30 09:30:22",NA,NA,"LS Watched",NA,"",3.084,""
"1027","E3632","Timing is Everything","2022-11-30 09:30:37",NA,NA,"LS Watched",NA,"hint",4.77999997138977,"hint"
"1028","E0505","Crazy Seesaw","2022-11-30 09:30:52",NA,NA,"LS Watched",NA,"hint",2.1800000667572,"hint"
"1029","A0112","Little Mermaid","2022-11-30 09:31:23",NA,NA,"LS Watched",NA,"physAnim_springboard",5.37800002098083,"physAnim_springboard"
"1030","A1360","Big Watermill","2022-11-30 09:31:24",NA,NA,"LS Watched",NA,"",0,""
"1031","A0246","Ultimate Pinball","2022-11-30 09:32:01",NA,NA,"LS Watched",NA,"",0,""
"1032","A0112","Yippie!","2022-11-30 09:32:35",NA,NA,"LS Watched",NA,"physAnim_springboard",2.32200002670288,"physAnim_springboard"
"1033","D1371","Timing is Everything","2022-11-30 09:33:14",NA,NA,"LS Watched",NA,"",0,""
"1034","E0505","Crazy Seesaw","2022-11-30 09:33:20",NA,NA,"LS Watched",NA,"hint",3.65799999237061,"hint"
"1035","F0101","Ultimate Pinball","2022-11-30 09:33:21",NA,NA,"LS Watched",NA,"hint",1.18499994277954,"hint"
"1036","A0527","Sunny Day","2022-11-30 09:33:25",NA,NA,"LS Watched",NA,"physAnim_lever",12.4189999103546,"physAnim_lever"
"1037","A0246","Ultimate Pinball","2022-11-30 09:33:29",NA,NA,"LS Watched",NA,"physAnim_ramp",18.5150001049042,"physAnim_ramp"
"1038","D2372","Need Fulcrum","2022-11-30 09:41:45",NA,NA,"LS Watched",NA,"",0,""
"1039","D3643","Shark","2022-11-30 09:42:07",NA,NA,"LS Watched",NA,"",0,""
"1040","C3395","Yippie!","2022-11-30 09:42:53",NA,NA,"LS Watched",NA,"physAnim_springboard",1.51200008392334,"physAnim_springboard"
"1041","A3474","Sunny Day","2022-11-30 10:04:06",NA,NA,"LS Watched",NA,"",0,""
"1042","D2147","Need Fulcrum","2022-11-30 10:04:18",NA,NA,"LS Watched",NA,"physAnim_lever",14.5260000228882,"physAnim_lever"
"1043","D3542","Stiff Curtains","2022-11-30 10:05:39",NA,NA,"LS Watched",NA,"",0,""
"1044","E3205","Diving Board World","2022-11-30 10:06:49",NA,NA,"LS Watched",NA,"hint",2.51099991798401,"hint"
"1045","D3542","Stiff Curtains","2022-11-30 10:06:53",NA,NA,"LS Watched",NA,"physAnim_springboard",29.6819999217987,"physAnim_springboard"
"1046","A3520","Wavy","2022-11-30 10:07:35",NA,NA,"LS Watched",NA,"physAnim_lever",13.2230000495911,"physAnim_lever"
"1047","D1742","Stiff Curtains","2022-11-30 10:07:43",NA,NA,"LS Watched",NA,"",0,""
"1048","C3261","Little Mermaid","2022-11-30 10:08:09",NA,NA,"LS Watched",NA,"",0,""
"1049","D3542","Stiff Curtains","2022-11-30 10:08:25",NA,NA,"LS Watched",NA,"game_tools",29.3469998836517,"game_tools"
"1050","D3542","Stiff Curtains","2022-11-30 10:08:25",NA,NA,"LS Watched",NA,"physAnim_springboard",29.347,"physAnim_springboard"
"1051","A3474","Wavy","2022-11-30 10:08:29",NA,NA,"LS Watched",NA,"",0,""
"1052","E3205","Need Fulcrum","2022-11-30 10:08:34",NA,NA,"LS Watched",NA,"hint",7.94099998474121,"hint"
"1053","F3755","Big Watermill","2022-11-30 10:08:36",NA,NA,"LS Watched",NA,"hint",8.20499992370605,"hint"
"1054","C3496","Cloudy Day","2022-11-30 10:08:55",NA,NA,"LS Watched",NA,"physAnim_pendulum",25.289999961853,"physAnim_pendulum"
"1055","C3698","Wavy","2022-11-30 10:09:00",NA,NA,"LS Watched",NA,"",0,""
"1056","D3485","Scale","2022-11-30 10:09:08",NA,NA,"LS Watched",NA,"",0,""
"1057","D2147","Timing is Everything","2022-11-30 10:09:17",NA,NA,"LS Watched",NA,"",0,""
"1058","D2147","Timing is Everything","2022-11-30 10:10:18",NA,NA,"LS Watched",NA,"physAnim_lever",16.9679999351501,"physAnim_lever"
"1059","D3867","One at a time ","2022-11-30 10:10:22",NA,NA,"LS Watched",NA,"physAnim_lever",81.0190000534058,"physAnim_lever"
"1060","D2147","Timing is Everything","2022-11-30 10:10:25",NA,NA,"LS Watched",NA,"game_tools",5.11899995803833,"game_tools"
"1061","D2147","Timing is Everything","2022-11-30 10:10:25",NA,NA,"LS Watched",NA,"physAnim_lever",5.119,"physAnim_lever"
"1062","D1742","Diving Board World","2022-11-30 10:11:02",NA,NA,"LS Watched",NA,"",0,""
"1063","C3676","Sunny Day","2022-11-30 10:11:39",NA,NA,"LS Watched",NA,"physAnim_lever",9.60899996757507,"physAnim_lever"
"1064","C3496","Little Mermaid","2022-11-30 10:12:07",NA,NA,"LS Watched",NA,"physAnim_springboard",9.84800004959106,"physAnim_springboard"
"1065","C3496","Little Mermaid","2022-11-30 10:12:31",NA,NA,"LS Watched",NA,"physAnim_springboard",8.09999990463257,"physAnim_springboard"
"1066","C3261","Ultimate Pinball","2022-11-30 10:12:35",NA,NA,"LS Watched",NA,"",0,""
"1067","E3205","Perfect Toss","2022-11-30 10:12:51",NA,NA,"LS Watched",NA,"hint",2.62199997901917,"hint"
"1068","A3520","On the Upswing","2022-11-30 10:13:49",NA,NA,"LS Watched",NA,"physAnim_pendulum",53.6089999675751,"physAnim_pendulum"
"1069","A3474","On the Upswing","2022-11-30 10:14:01",NA,NA,"LS Watched",NA,"",0,""
"1070","D3485","Crazy Seesaw","2022-11-30 10:14:22",NA,NA,"LS Watched",NA,"physAnim_lever",83.3949999809265,"physAnim_lever"
"1071","A3520","On the Upswing","2022-11-30 10:15:46",NA,NA,"LS Watched",NA,"physAnim_pendulum",117.578999996185,"physAnim_pendulum"
"1072","D3508","Timing is Everything","2022-11-30 10:16:19",NA,NA,"LS Watched",NA,"",0,""
"1073","D3508","Timing is Everything","2022-11-30 10:16:19",NA,NA,"LS Watched",NA,"",0,""
"1074","F3755","Sunny Day","2022-11-30 10:16:29",NA,NA,"LS Watched",NA,"hint",10.0060000419617,"hint"
"1075","C3496","Little Mermaid","2022-11-30 10:16:31",NA,NA,"LS Watched",NA,"physAnim_springboard",12.4430000782013,"physAnim_springboard"
"1076","D3542","Stiff Curtains","2022-11-30 10:16:44",NA,NA,"LS Watched",NA,"game_tools",2.17400002479553,"game_tools"
"1077","D3542","Stiff Curtains","2022-11-30 10:16:44",NA,NA,"LS Watched",NA,"",2.174,""
"1078","D3542","Stiff Curtains","2022-11-30 10:16:57",NA,NA,"LS Watched",NA,"physAnim_springboard",12.2109999656677,"physAnim_springboard"
"1079","A3474","Cloudy Day","2022-11-30 10:17:24",NA,NA,"LS Watched",NA,"physAnim_pendulum",3.15499997138977,"physAnim_pendulum"
"1080","D2147","Perfect Toss","2022-11-30 10:17:24",NA,NA,"LS Watched",NA,"game_tools",2.52500009536743,"game_tools"
"1081","D2147","Perfect Toss","2022-11-30 10:17:24",NA,NA,"LS Watched",NA,"",2.525,""
"1082","D3508","Timing is Everything","2022-11-30 10:17:25",NA,NA,"LS Watched",NA,"game_tools",3.24399995803833,"game_tools"
"1083","D3508","Timing is Everything","2022-11-30 10:17:25",NA,NA,"LS Watched",NA,"game_tools",3.244,"game_tools"
"1084","D3508","Timing is Everything","2022-11-30 10:17:25",NA,NA,"LS Watched",NA,"",3.244,""
"1085","D3508","Timing is Everything","2022-11-30 10:17:25",NA,NA,"LS Watched",NA,"",3.244,""
"1086","D3508","Timing is Everything","2022-11-30 10:17:31",NA,NA,"LS Watched",NA,"physAnim_lever",5.56200003623962,"physAnim_lever"
"1087","D3508","Timing is Everything","2022-11-30 10:17:31",NA,NA,"LS Watched",NA,"physAnim_lever",5.562,"physAnim_lever"
"1088","D3867","Crazy Seesaw","2022-11-30 10:17:33",NA,NA,"LS Watched",NA,"",0,""
"1089","D3485","Perfect Toss","2022-11-30 10:17:38",NA,NA,"LS Watched",NA,"",0,""
"1090","D2147","Perfect Toss","2022-11-30 10:17:42",NA,NA,"LS Watched",NA,"physAnim_springboard",16.7679998874664,"physAnim_springboard"
"1091","D3542","Stiff Curtains","2022-11-30 10:17:45",NA,NA,"LS Watched",NA,"physAnim_springboard",4.84299993515015,"physAnim_springboard"
"1092","D2147","Perfect Toss","2022-11-30 10:19:10",NA,NA,"LS Watched",NA,"physAnim_springboard",87.7590000629425,"physAnim_springboard"
"1093","D1742","Need Fulcrum","2022-11-30 10:19:16",NA,NA,"LS Watched",NA,"",0,""
"1094","C3261","Uphill Battle","2022-11-30 10:19:36",NA,NA,"LS Watched",NA,"physAnim_pendulum",11.2369999885559,"physAnim_pendulum"
"1095","C3496","Yippie!","2022-11-30 10:20:05",NA,NA,"LS Watched",NA,"",0,""
"1096","C3665","Big Watermill","2022-11-30 10:20:20",NA,NA,"LS Watched",NA,"physAnim_ramp",31.6789999008179,"physAnim_ramp"
"1097","A3520","Cloudy Day","2022-11-30 10:21:00",NA,NA,"LS Watched",NA,"physAnim_pendulum",25.683000087738,"physAnim_pendulum"
"1098","C3676","Yippie!","2022-11-30 10:21:40",NA,NA,"LS Watched",NA,"physAnim_springboard",5.75500011444092,"physAnim_springboard"
"1099","A3520","Little Mermaid","2022-11-30 10:22:21",NA,NA,"LS Watched",NA,"physAnim_springboard",7.45700001716614,"physAnim_springboard"
"1100","C3665","Big Watermill","2022-11-30 10:22:31",NA,NA,"LS Watched",NA,"physAnim_ramp",4.64199995994568,"physAnim_ramp"
"1101","C3261","Diving Board","2022-11-30 10:23:01",NA,NA,"LS Watched",NA,"",0,""
"1102","D3508","Stiff Curtains","2022-11-30 10:24:06",NA,NA,"LS Watched",NA,"",0,""
"1103","D3508","Stiff Curtains","2022-11-30 10:24:06",NA,NA,"LS Watched",NA,"",0,""
"1104","D3485","Stiff Curtains","2022-11-30 10:24:27",NA,NA,"LS Watched",NA,"",0,""
"1105","E3205","Can Opener","2022-11-30 10:24:47",NA,NA,"LS Watched",NA,"hint",3.56200003623962,"hint"
"1106","A3520","Little Mermaid","2022-11-30 10:24:52",NA,NA,"LS Watched",NA,"physAnim_springboard",151.568000078201,"physAnim_springboard"
"1107","D3542","Diving Board World","2022-11-30 10:24:57",NA,NA,"LS Watched",NA,"physAnim_springboard",3.73699998855591,"physAnim_springboard"
"1108","E3205","Can Opener","2022-11-30 10:25:10",NA,NA,"LS Watched",NA,"game_tools",18.3619999885559,"game_tools"
"1109","E3205","Can Opener","2022-11-30 10:25:10",NA,NA,"LS Watched",NA,"",18.362,""
"1110","F3755","Sunny Day","2022-11-30 10:25:28",NA,NA,"LS Watched",NA,"hint",2.58899998664856,"hint"
"1111","D3867","Crazy Seesaw","2022-11-30 10:25:36",NA,NA,"LS Watched",NA,"physAnim_lever",12.9779999256134,"physAnim_lever"
"1112","D2147","Up in the Air","2022-11-30 10:26:48",NA,NA,"LS Watched",NA,"physAnim_lever",4.45300006866455,"physAnim_lever"
"1113","C3698","Cloudy Day","2022-11-30 10:27:19",NA,NA,"LS Watched",NA,"physAnim_pendulum",58.7300000190735,"physAnim_pendulum"
"1114","C3676","Yippie!","2022-11-30 10:27:34",NA,NA,"LS Watched",NA,"",5.755,""
"1115","D3867","Crazy Seesaw","2022-11-30 10:27:46",NA,NA,"LS Watched",NA,"physAnim_lever",130.543999910355,"physAnim_lever"
"1116","E3205","Roller coaster","2022-11-30 10:28:00",NA,NA,"LS Watched",NA,"hint",2.33999991416931,"hint"
"1117","F3755","Sunny Day","2022-11-30 10:28:00",NA,NA,"LS Watched",NA,"game_tools",18.875,"game_tools"
"1118","F3755","Sunny Day","2022-11-30 10:28:00",NA,NA,"LS Watched",NA,"",18.875,""
"1119","A3474","Yippie!","2022-11-30 10:28:34",NA,NA,"LS Watched",NA,"physAnim_springboard",2.25799989700317,"physAnim_springboard"
"1120","D3867","Stiff Curtains","2022-11-30 10:41:01",NA,NA,"LS Watched",NA,"",0,""
"1121","C3698","Cloudy Day","2022-11-30 10:41:38",NA,NA,"LS Watched",NA,"physAnim_pendulum",1.33299994468689,"physAnim_pendulum"
"1122","A3474","Ultimate Pinball","2022-11-30 10:41:40",NA,NA,"LS Watched",NA,"",0,""
"1123","C3676","Diving Board","2022-11-30 10:41:59",NA,NA,"LS Watched",NA,"",0,""
"1124","F2721","Wavy","2022-11-30 10:55:54",NA,NA,"LS Watched",NA,"hint",2.44099998474121,"hint"
"1125","A2901","Chocolate Factory","2022-11-30 10:57:25",NA,NA,"LS Watched",NA,"game_tools",8.46900010108948,"game_tools"
"1126","A2901","Chocolate Factory","2022-11-30 10:57:25",NA,NA,"LS Watched",NA,"",8.469,""
"1127","F2989","Sunny Day","2022-11-30 10:57:41",NA,NA,"LS Watched",NA,"hint",2.36700010299683,"hint"
"1128","F2989","Sunny Day","2022-11-30 10:57:44",NA,NA,"LS Watched",NA,"",2.7409999370575,""
"1129","F2989","Sunny Day","2022-11-30 10:57:44",NA,NA,"LS Watched",NA,"game_tools",2.741,"game_tools"
"1130","A2934","Wavy","2022-11-30 10:58:54",NA,NA,"LS Watched",NA,"physAnim_lever",30.3559999465942,"physAnim_lever"
"1131","A2901","Big Watermill","2022-11-30 10:59:04",NA,NA,"LS Watched",NA,"physAnim_ramp",47.2579998970032,"physAnim_ramp"
"1132","A2967","Chocolate Factory","2022-11-30 10:59:30",NA,NA,"LS Watched",NA,"",0,""
"1133","F2721","Cloudy Day","2022-11-30 11:00:35",NA,NA,"LS Watched",NA,"hint",4.99499988555908,"hint"
"1134","F0358","On the Upswing","2022-11-30 11:01:33",NA,NA,"LS Watched",NA,"hint",1.9449999332428,"hint"
"1135","A0673","Chocolate Factory","2022-11-30 11:01:41",NA,NA,"LS Watched",NA,"",0,""
"1136","C0437","Little Mermaid","2022-11-30 11:01:43",NA,NA,"LS Watched",NA,"physAnim_springboard",5.16100001335144,"physAnim_springboard"
"1137","F0358","On the Upswing","2022-11-30 11:01:46",NA,NA,"LS Watched",NA,"game_tools",11.1419999599457,"game_tools"
"1138","F0358","On the Upswing","2022-11-30 11:01:46",NA,NA,"LS Watched",NA,"",11.142,""
"1139","A1348","On the Upswing","2022-11-30 11:02:13",NA,NA,"LS Watched",NA,"",0,""
"1140","A0651","Chocolate Factory","2022-11-30 11:02:14",NA,NA,"LS Watched",NA,"",0,""
"1141","D1438","Crazy Seesaw","2022-11-30 11:02:21",NA,NA,"LS Watched",NA,"physAnim_lever",3.03800010681152,"physAnim_lever"
"1142","C0437","Little Mermaid","2022-11-30 11:02:30",NA,NA,"LS Watched",NA,"physAnim_springboard",47.2520000934601,"physAnim_springboard"
"1143","F0358","On the Upswing","2022-11-30 11:03:13",NA,NA,"LS Watched",NA,"game_tools",11.5360000133514,"game_tools"
"1144","F0358","On the Upswing","2022-11-30 11:03:13",NA,NA,"LS Watched",NA,"",11.536,""
"1145","F2721","Little Mermaid","2022-11-30 11:03:38",NA,NA,"LS Watched",NA,"hint",2.19799995422363,"hint"
"1146","A1461","Sunny Day","2022-11-30 11:03:42",NA,NA,"LS Watched",NA,"",0,""
"1147","F0358","On the Upswing","2022-11-30 11:03:48",NA,NA,"LS Watched",NA,"hint",11.536,"hint"
"1148","A0459","Sunny Day","2022-11-30 11:04:17",NA,NA,"LS Watched",NA,"",0,""
"1149","A0471","Big Watermill","2022-11-30 11:04:24",NA,NA,"LS Watched",NA,"",0,""
"1150","A0639","Wavy","2022-11-30 11:04:28",NA,NA,"LS Watched",NA,"physAnim_lever",1.04699993133545,"physAnim_lever"
"1151","A1315","Big Watermill","2022-11-30 11:04:30",NA,NA,"LS Watched",NA,"",0,""
"1152","A2934","Cloudy Day","2022-11-30 11:04:45",NA,NA,"LS Watched",NA,"physAnim_pendulum",11.3929998874664,"physAnim_pendulum"
"1153","A2901","Wavy","2022-11-30 11:05:07",NA,NA,"LS Watched",NA,"game_tools",6.60599994659424,"game_tools"
"1154","A2901","Wavy","2022-11-30 11:05:07",NA,NA,"LS Watched",NA,"",6.606,""
"1155","D1438","Stiff Curtains","2022-11-30 11:05:34",NA,NA,"LS Watched",NA,"",0,""
"1156","A2901","Wavy","2022-11-30 11:05:37",NA,NA,"LS Watched",NA,"game_tools",17.4509999752045,"game_tools"
"1157","A2901","Wavy","2022-11-30 11:05:37",NA,NA,"LS Watched",NA,"",17.451,""
"1158","C2642","Big Watermill","2022-11-30 11:05:38",NA,NA,"LS Watched",NA,"",0,""
"1159","F1405","On the Upswing","2022-11-30 11:06:06",NA,NA,"LS Watched",NA,"hint",1.73900008201599,"hint"
"1160","C0437","Yippie!","2022-11-30 11:06:10",NA,NA,"LS Watched",NA,"game_tools",22.4249999523163,"game_tools"
"1161","C0437","Yippie!","2022-11-30 11:06:10",NA,NA,"LS Watched",NA,"",22.425,""
"1162","C2945","Sunny Day","2022-11-30 11:06:23",NA,NA,"LS Watched",NA,"physAnim_lever",2.84500002861023,"physAnim_lever"
"1163","A1461","Sunny Day","2022-11-30 11:06:48",NA,NA,"LS Watched",NA,"physAnim_lever",15.7660000324249,"physAnim_lever"
